Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
Apartamento T1 - Maximinos,15353993,,150 000 ,2 679 ,Braga (distrito),Braga,São Victor,,T1,1,56 m²,,2020,,,,,,,,,,,Em construção,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T2 Duplex - Maximinos,15353451,,135 000 ,3 000 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,T2,2,45 m²,,,G,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T0 - Maximinos,15353405,,85 000 ,4 250 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,T0,1,20 m²,,,Isento,,,,,,,,,,Novo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORADIA V3 GAVETO - FROSSOS,15350240,,247 500 ,1 360 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,T3,3,182 m²,273 m²,,,True,,True,True,,,,True,True,Em construção,,,,True,não,,,,,True,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelente apartamento na Zona da Makro Mobilado,15343638,,155 000 ,1 165 ,Braga (distrito),Braga,São Victor,,T3,,133 m²,,1995,C,,,,True,True,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T0 - São Vicente,15342895,,130 000 ,4 727 ,Braga (distrito),Braga,São Vicente,,T0,1,"27,50 m²","26,50 m²",2018,Isento,,,,True,,,,,,Em construção,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T4 Venda em Nogueira, Fraião e Lamaçães,Braga",15339455,,256 000 ,1 249 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,T4,3,205 m²,,2018,Isento,,,True,,,,,,,,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garagem para três carros, numa zona residencial central",15339148,,40 000 ,526 ,Braga (distrito),Braga,São Victor,,,,,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vendo T1+1,15336675,,89 000 ,1 187 ,Braga (distrito),Braga,São Vicente,,T2,1,75 m²,75 m²,1993,D,,True,,,,,,,True,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em Braga,15328290,,108 000 ,900 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,T3,,120 m²,,1995,C,,,,,,,,,,,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vende-se Moradia Térrea V3, Palmeira, Braga",15328237,,340 000 ,1 360 ,Braga (distrito),Braga,Palmeira,,T3,4 ou mais,250 m²,,,,,,,,,,,,,Novo,,,,,não,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Maximinos,15322073,,150 000 ,1 071 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,T3,2,140 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno Urbano - Passos São Julião-Braga,15319149,,59 990 ,147 ,Braga (distrito),Braga,Cabreiros e Passos (São Julião),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urbano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno com excelente potencial para projeto particular e/ou investime,15318796,,300 000 ,65 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 duplex na cruz de Pedra,15317222,,135 000 ,3 000 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,T2,1,45 m²,,,,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Isolada T4 em Braga,15315822,,395 000 ,2 438 ,Braga (distrito),Braga,São Victor,,T4,2,162 m²,,2019,B,,,True,,,,,,,Novo,,,,,não,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 Braga Parque,15307672,,145 000 ,1 036 ,Braga (distrito),Braga,São Victor,,T3,2,140 m²,,,,,True,True,,,True,True,True,,Usado,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Restaurante - Maximinos,15304551,,250 000 ,1 667 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,,,2015,G,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurante,,True,,,,,,150 m²,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
Pavilhão industrial - Braga,15268575,,550 000 ,550 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,,,,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 000 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamentos T1 estúdios Braga,15297009,,110 000 ,1 833 ,Braga (distrito),Braga,São Victor,,T0,,60 m²,,2020,,,,,,,,,,,Em construção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno,15293099,,39 000 ,6 ,Braga (distrito),Braga,Crespos e Pousada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona agrícola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T4 Nova em S. Pedro Merelim,12826243,,195 000 ,813 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,T4,3,240 m²,,,B,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trespasse - Café,15288287,,55 000 ,440 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,,,2019,C,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Loja,,True,,,,,,125 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MORADIA EM BANDA T3 - GUALTAR - BRAGA,15279136,,369 500 ,1 566 ,Braga (distrito),Braga,Gualtar,,T3,3,236 m²,236 m²,,,,,True,,,,True,,True,,,,,,não,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venda - Apartamento - T3 - Ferreiros E Gondizalves,15271585,,139 000 ,972 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,T3,,143 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duas Moradias p/ Restauro,15263218,,95 000 ,317 ,Braga (distrito),Braga,Guisande e Oliveira (São Pedro),,T6,2,300 m²,300 m²,,,,,,,,,,,,Para recuperar,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Encosta do Sol Gualtar Vistas sobre Bom Jesus inalteráveis,15262738,,367 500 ,1 557 ,Braga (distrito),Braga,Gualtar,,T3,4 ou mais,236 m²,343 m²,2020,A,True,,True,True,True,,True,True,True,Em construção,True,True,True,True,sim,,,,True,True,True,,True,,,True,True,True,True,,,,,True,True,,,True,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em S. Vicente,15258570,,175 000 ,1 842 ,Braga (distrito),Braga,São Vicente,,T3,,95 m²,,1994,C,,,True,,True,,,,,Renovado,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia individual V3 - Nova - Sameiro - Braga,15257530,,280 000 ,1 667 ,Braga (distrito),Braga,Espinho,,T3,3,168 m²,359 m²,,B,,,True,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivenda V3 - Tadim - Braga,15257516,,210 000 ,1 010 ,Braga (distrito),Braga,Vilaça e Fradelos,,T3,,208 m²,,,,,,True,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivenda em Banda T3 - Real - Braga,15257505,,260 000 ,963 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,T3,,270 m²,,,,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia V3 - em construção - Braga,15257503,,260 000 ,1 444 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,T3,,180 m²,270 m²,,,,,,,,,,,,Em construção,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 - Sé (Parretas) - Braga,15257480,,105 000 ,1 313 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,T2,1,80 m²,,,,,,,,,,,,,Renovado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia V4 banda - Palmeira - Braga,15257478,,210 000 ,778 ,Braga (distrito),Braga,Palmeira,,T4,,270 m²,,,,,,True,,,,,,,Em construção,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T2 - Piscinas- Braga,15257475,,140 000 ,1 750 ,Braga (distrito),Braga,São Victor,,T2,2,80 m²,,,,,,,,,,,,,Renovado,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradias Vanguardistas T3 - Gualtar - Braga,15257462,,369 500 ,1 188 ,Braga (distrito),Braga,Gualtar,,T3,,311 m²,,,,,,,,,,,,,Em construção,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno para construção,15255686,,68 000 ,136 ,Braga (distrito),Braga,Palmeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia em estrutura,15255680,,42 500 ,152 ,Braga (distrito),Braga,Crespos e Pousada,,T0,1,279 m²,279 m²,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja,15255606,,35 000 ,493 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,71 m²,71 m²,,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 5 minutos de Braga,15255335,,110 000 ,1 833 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,T1,1,60 m²,,2021,A+,,,True,,,,,True,,,,,,,não,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terreno p/ Construção - Escudeiros,15248620,,89 000 ,103 ,Braga (distrito),Braga,Escudeiros e Penso (Santo Estêvão e São Vicente),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Habitação,Urbano,,,,,Plano,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T4 Ruilhe, Braga",15244848,,177 000 ,894 ,Braga (distrito),Braga,Ruílhe,,T4,3,198 m²,,,E,,,True,,,,,,,Usado,,,,True,não,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oportunidade!
Loja com 82m2 no centro da cidade",15236201,,65 000 ,790 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,"82,32 m²",,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T4 em banda,15233523,,375 000 ,3 409 ,Braga (distrito),Braga,Nogueiró e Tenões,,T4,4 ou mais,110 m²,331 m²,,,,,,,,,True,,,Novo,,,,,não,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio >=T10 Venda em Braga (São José de São Lázaro e São João do Sout,15228305,,680 000 ,2 386 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,285 m²,,,,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Isolada T4 Venda em Tadim,Braga",15228159,,250 000 ,926 ,Braga (distrito),Braga,Tadim,,T4,,270 m²,270 m²,,,,,,,,,,,,Em construção,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia térrea para restaurar,15216793,,60 000 ,1 143 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",,T2,1,"52,50 m²","52,50 m²",1970,,,,,,,,,,True,Para recuperar,,,,,não,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia Adaúfe,15216401,,245 000 ,568 ,Braga (distrito),Braga,Adaúfe,,T3,3,431 m²,,,,,,,,,,,,,Novo,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Moradia T2 7 Fontes,15209178,,150 000 ,1 364 ,Braga (distrito),Braga,São Victor,,T2,,110 m²,,,,,,,,,,,,,,,,,,não,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em S. Vítor renovado,15201427,,132 000 ,1 100 ,Braga (distrito),Braga,São Victor,,T3,,120 m²,,,B,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja 80,00 m2",15201035,,85 000 ,1 063 ,Braga (distrito),Braga,São Vicente,Rua António Marinho - São Vicente,,,80 m²,80 m²,1988,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T2 no centro de Braga, São José de São Lázaro",15200352,,107 000 ,1 244 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Alameda do Fujacal,T2,2,86 m²,86 m²,1982,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote para moradia individual,15183141,,54 000 ,111 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",Avenida de São Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empreendimento Quinta das Portas By Arquiteto Carvalho Araujo,15182966,,201 500 ,1 504 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",Rua Fotógrafo Arcelino,T3,3,134 m²,173 m²,2018,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venda de loja com licença para comércio, serviços e restauração",15182918,,49 950 ,438 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Travessa do Conselheiro Lobato,,,114 m²,114 m²,2013,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casa em Pedra com 450m2 habitaveis em Adaúfe, Braga",15182519,,197 500 ,439 ,Braga (distrito),Braga,Santa Lucrécia de Algeriz e Navarra,Rua de Oliveira,T4,3,450 m²,330 m²,2015,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loja em localização privilegiada,15181372,,94 500 ,1 139 ,Braga (distrito),Braga,São Victor,Praça Ricardo da Rocha - São Victor,,,83 m²,83 m²,1998,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loja, São Paio, Merlim, Braga",15181363,,45 000 ,450 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",,,,100 m²,100 m²,2010,,,,,,,,,,,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armazém em Frossos, Braga",15172557,,250 000 ,463 ,Braga (distrito),Braga,Merelim (São Pedro) e Frossos,,,,,,2006,Isento,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 em Braga,15172521,,320 000 ,1 720 ,Braga (distrito),Braga,São Victor,,T4,3,186 m²,,2007,D,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 em Braga,15152478,,73 000 ,598 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,T3,,122 m²,,1991,E,,,,,,,,,,Usado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 Venda em Ferreiros e Gondizalves,Braga",15146270,,79 900 ,1 095 ,Braga (distrito),Braga,Ferreiros e Gondizalves,,T3,,73 m²,,,,,,,,,,,,,Usado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T2+Escritório em Condomínio Fechado, com piscina e jardim",15139643,,185 000 ,1 370 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,T2,,135 m²,,2019,A+,,,,,True,,,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,True,True,,,,,,True,,,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prédio p/ Reconstrução - Maximinos,15129108,,200 000 ,1 111 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,180 m²,200 m²,1937,,,,,,,,,,,Ruína,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 em Maximinos - Novo Empreendimento,15108187,,196 900 ,1 480 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,T3,2,133 m²,157 m²,,,,,True,,,,True,,True,Em construção,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
