Nome,Id,Tipo de imóvel,Preço,Preço m/2,Distrito,Concelho,Freguesia,Rua,Latitude,Longitude,Tipologia,Nº Casas de Banho,Área útil m/2,Área bruta m/2,Ano construção,Certificado energético,Armário,Cozinha equipada,Garagem box,Gás canalizado,Lareira,Marquise,Suite,Varanda,Vista de cidade,Condição,Despensa,Arrecadação,Porta blindada,Video Porteiro,Empreendimento,Ar condicionado,Elevador,Estores elétricos,Fibra ótica,Pré-instalação de ar condicionado,Terraço,Área de terreno m/2,Churrasco,Árvores de fruto,Sotão,Cave,Jardim,Aquecimento central,Caldeira,Acessibilidade a pessoas com mobilidade condicionada,Box 2 carros,Detetor de gás,Painéis solares,Recuperação de calor,Vista de campo/serra,Box 1 carro,Portaria,Estacionamento,Piso radiante,Som ambiente,Aspiração central,Finalidade,Tipo de terreno,Acesso pavimentado,Asfaltado,Iluminação pública,Zona arborizada,Declive,Ruína,Alarme,Furo de água,Domótica,Casa das máquinas,Condomínio Fechado,Parque infantil,Piscina,Piscina Privada,Termoacumulador,Garagem exterior,Mobilado,Hidromassagem/jacuzzi,Quintal/horta,Ginásio,Kitchenette,Vigilância/segurança,Campo de ténis,Segurança 24 horas,Vedação,Parqueamento (1 carro),Ligação a rede de água,Ligação a rede de saneamento,Ligação a rede elétrica,Animais permitidos,Parqueamento (2 carros),Cofre,Vista de rio,Nº divisões,Tipo,Pisos,Com WC,Montra,Anexo habitacional,Detetor de incêndio,Detetor de Inundução,Vista de cidade,Área (m/2),Vista de mar,Jacuzzi,Património classificado,Adaptada a mobilidade reduzida,Com cozinha,Imóvel de banca,Vista de lago,Fossa séptica,Licensa de construção,Acesso a veículos pesados,Área administrativa,Copa,Recepção,Refeitório,Sala de reuniões,Área florestal,Hidromassagem,Percurso de água,Armazém,Vista de Serra,Adaptado a mobilidade reduzida,Terra batida,Video vigilância,Espaço frigorífico,Espaço para arrumação,Casa de banho partilhada,Poço,Sótão,Paisagem protegida
"Lote de Terreno P/Construção de Moradia Geminada em Semelhe, Braga!",15261885,Terreno,49 900 ,108 ,Braga (distrito),Braga,"Real, Dume e Semelhe",Rua da Bouça Boa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 c/133 m2 NOVO na Qta. da Naia em Ferreiros, Braga!",15189090,Apartamento,174 900 ,1 315 ,Braga (distrito),Braga,Ferreiros e Gondizalves,Rua Mira A Naia,,,T3,2,133 m²,,,B,,True,,,,,True,True,True,Novo,,,,,sim,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote de Terreno P/Construção de Moradia Gaveto em Real, Braga!",14884360,Terreno,49 900 ,206 ,Braga (distrito),Braga,"Real, Dume e Semelhe",Rua da Tapada,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia p/Restauro próximo do Bom Jesus de Braga!,14805068,Terreno,229 000 ,267 ,Braga (distrito),Braga,Nogueiró e Tenões,Rua da Eira,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
Moradia Individual T4+1 próxima do Centro de Braga em Lomar!,14802502,Moradia,395 000 ,781 ,Braga (distrito),Braga,Lomar e Arcos,Rua Bouça das Mouras - Lomar,,,T5,4 ou mais,506 m²,,2008,B-,,True,True,,,,True,True,True,Usado,,,,,,,,,,,True,,,,,,True,True,,,,,,True,,,,,,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 c/133 m2 NOVO na Qta. da Naia em Ferreiros, Braga!",14791929,Apartamento,169 900 ,1 277 ,Braga (distrito),Braga,Ferreiros e Gondizalves,Sem Nome,,,T3,2,133 m²,,,B,,True,,,,,True,True,True,Novo,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T2+2 Nova em Braga,15428986,Moradia,499 500 ,2 144 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",Rua da Boavista - Sé,,,T4,3,233 m²,233 m²,2019,B-,True,True,True,True,,,True,True,True,Novo,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T1+1 NOVO no Centro Histórico de Braga, Rua do Carvalhal!",15347674,Apartamento,145 000 ,2 736 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua do Carvalhal - São João do Souto,,,T2,1,53 m²,53 m²,,A,,True,,,,,,,,Novo,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Gaveto T3+1 “NOVA” em Nogueiró, Braga!",15418092,Moradia,295 000 ,1 229 ,Braga (distrito),Braga,"Nogueira, Fraião e Lamaçães",Alameda do Lago,,,T4,2,240 m²,362 m²,,B-,,,True,,,,True,True,True,Novo,,,,,não,True,,,,,,,,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T0 no Centro Histórico de Braga em S. Vicente!,15405410,Apartamento,90 000 ,4 286 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T0,1,21 m²,21 m²,,D,,True,,,,,,True,True,,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T2 com 123 m2 em S. Vitor, Braga!",15357382,Apartamento,159 900 ,1 441 ,Braga (distrito),Braga,São Victor,Rua Fernando de Oliveira Guimarães - São Victor,,,T2,2,111 m²,123 m²,2009,C,,True,,,,,,True,True,Usado,,,,,não,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1+1 NOVO “Totalmente Mobilado e Equipado”!,15347686,Apartamento,145 000 ,2 589 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua do Carvalhal - São João do Souto,,,T2,1,56 m²,56 m²,2019,A,,True,,,,,,,,Novo,,,,,não,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote P/Construção em altura junto ao Centro de Braga em Real!,15329016,Terreno,290 000 ,621 ,Braga (distrito),Braga,"Real, Dume e Semelhe",Rua de São Jerónimo - Real,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,Plano,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Gaveto NOVA T3, na Quinta da Capela, Centro da Cidade de Braga",14818347,Moradia,320 000 ,1 333 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua Santo Adrião,,,T3,3,240 m²,,,B,,True,,,,,True,True,True,Novo,True,,,,sim,,,,,,True,,True,,,,,,,,,,,,,,,,,True,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T3+1 Junto ao Fórum Braga em S. José de S. Lázaro!,14855489,Moradia,349 900 ,1 272 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua Monsenhor Airosa - Cividade,,,T3,,275 m²,321 m²,2008,C,,True,,,,,True,True,True,Usado,,,,,,True,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnífico T4 em Condomínio Fechado com piscina,14984434,Apartamento,275 000 ,1 511 ,Braga (distrito),Braga,"Real, Dume e Semelhe",Rua do Parque Norte - Real,,,T4,4 ou mais,182 m²,"240,10 m²",,A+,,,,True,,,True,,,Em construção,True,,True,True,,True,True,,True,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luxuosa Moradia Individual Térrea c/Piscina em Este S. Mamede, Braga!",14902416,Moradia,499 000 ,2 585 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),Rua do Xisto,,,T3,4 ou mais,193 m²,253 m²,,B,,True,,,,,True,True,,Novo,,,,True,,,,,,,,,,,,,True,True,,,,,True,,True,,,,,True,True,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
Apartamento em empreendimento com rentabilidade de 5% garantida!,12789556,Apartamento,116 850 ,4 972 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua de São Lázaro,,,T0,,"23,50 m²","23,50 m²",2019,Isento,,True,,,,,,,,Em construção,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/610 m2 junto ao Santuário do Sameiro em Espinho!,14864377,Terreno,42 500 ,70 ,Braga (distrito),Braga,Sequeira,Largo da Praça Velha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbanizável,True,,True,,Suave (entre 10º e 20º),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
"Moradia Banda NOVA T3, na Quinta da Capela, Centro da Cidade de Braga!",14826979,Moradia,290 000 ,1 208 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),Rua Santo Adrião,,,T3,3,240 m²,,,B,,,True,,,,True,True,True,Novo,,,,True,,,,,,,,,,,,,True,,,,,,True,,,,,,,True,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lote de Terreno c/1.401 m2 Junto ao Centro de Braga em S. Victor!,14802432,Terreno,199 800 ,143 ,Braga (distrito),Braga,São Victor,Rua José António Cruz - São Victor,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbanizável,True,True,True,,Suave (entre 10º e 20º),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Individual Térrea NOVA em Esporões, Braga!",14800894,Moradia,395 000 ,1 330 ,Braga (distrito),Braga,Esporões,Rua Nossa Senhora da Caridade,,,T3,4 ou mais,297 m²,,2017,B,,True,,,,,True,True,,Novo,,,,,não,True,,,,,,,,,,,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote p/Moradia Individual em Sobreposta, Braga!",14800870,Terreno,39 900 ,80 ,Braga (distrito),Braga,Sobreposta,Rua de Silvares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lote p/Moradia Gaveto em Parada de Tibães, Braga!",14800833,Terreno,39 900 ,111 ,Braga (distrito),Braga,"Merelim (São Paio), Panoias e Parada de Tibães",Rua da Casa Nova,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,Plano,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
"Lote de Terreno c/500 m2 em Sobreposta, Braga!",14800735,Terreno,29 900 ,60 ,Braga (distrito),Braga,Sobreposta,Rua Senhora das Candeias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Habitação,Urbano,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
"Apartamento T3 c/Terraço, Remodelado na Rua de Santa Margarida, Braga!",14800686,Apartamento,245 000 ,1 944 ,Braga (distrito),Braga,São Victor,Rua de Santa Margarida - São Vicente,,,T3,3,126 m²,297 m²,,E,,True,,,,,True,,True,Renovado,,,,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 na Sé - Renovado,15355922,Apartamento,156 000 ,1 200 ,Braga (distrito),Braga,"Real, Dume e Semelhe",Rua da Feira,,,T3,2,130 m²,140 m²,2020,B,,True,,True,,,True,True,True,Renovado,,,,True,não,,True,,,,True,,,,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 no centro de Braga,15412131,Apartamento,149 900 ,1 153 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",Rua Irmãos Roby - Sé,,,T3,2,130 m²,140 m²,1998,,True,True,,True,True,,True,True,True,Usado,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 renovado, na Sé - Braga.",15386584,Apartamento,149 000 ,1 759 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,T3,2,"84,72 m²","105,09 m²",1987,C,,,True,,True,,,True,,Renovado,,,,,não,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15381402,Apartamento,190 000 ,1 439 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,132 m²,"167,50 m²",2021,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T2 c/ garagem box, em fa...",15381279,Apartamento,180 000 ,1 500 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T2,3,120 m²,"155,60 m²",2021,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T1 c/ garagem box, em fa...",15381232,Apartamento,110 000 ,1 833 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T1,1,60 m²,"93,50 m²",2021,A+,,,True,,,,,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T1 - Cividade - Braga,15023391,Apartamento,125 000 ,2 092 ,Braga (distrito),Braga,"Braga (Maximinos, Sé e Cividade)",,,,T1,,"59,75 m²",,2020,,,,,,,,,,,,,,,,não,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T3 em Braga, na Urbanização Europa",15271422,Apartamento,149 000 ,1 007 ,Braga (distrito),Braga,Ferreiros e Gondizalves,Rua Doutor Manuel de Almeida Passos - Ferreiros,,,T3,2,148 m²,148 m²,2003,,,True,True,True,True,,,,,,,,,,não,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia em S. Vítor, Braga",15368454,Moradia,80 000 ,1 600 ,Braga (distrito),Braga,São Victor,Rua do Ano Novo - São Victor,,,T3,1,50 m²,230 m²,1955,,,,,,,,,,,,,,,,não,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 em Construção Perto do Centro de Braga,15345561,Apartamento,212 500 ,1 417 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,150 m²,,2021,A+,,True,True,,True,,,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T4 no Centro de Braga,15342666,Apartamento,185 000 ,1 480 ,Braga (distrito),Braga,São Victor,,,,T4,2,125 m²,149 m²,1997,Isento,,True,True,,,,,True,,Renovado,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Individual T4, em Braga perto do centro",15186095,Moradia,238 000 ,657 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),Avenida do Fojo - São Pedro ( Este),,,T4,4 ou mais,362 m²,726 m²,2010,,,True,True,,True,,,,,,,True,,,não,,,,,,,,True,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moradia T4 em Gualtar Braga,15319155,Moradia,199 500 ,1 056 ,Braga (distrito),Braga,Gualtar,,,,T4,,189 m²,303 m²,2000,D,,True,True,,True,,,True,,Usado,,,,,,,,,,,,,,,,,True,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T2 + 1 , mobilado em Braga  junto á Bosch",15288871,Apartamento,87 500 ,1 054 ,Braga (distrito),Braga,Lomar e Arcos,Rua Magalhães Lima,,,T2,1,83 m²,83 m²,1989,,,True,True,True,,,,,,,,,,,não,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Moradia em Gaveto T3, a 2 minutos do...",15280546,Moradia,310 000 ,1 088 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,285 m²,336 m²,2022,A,,,True,,,,True,True,,Em construção,True,,,True,não,,,,,True,,,True,,,True,True,True,True,,,,,True,,,,,,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Moradia em Banda T3, a 2 minutos do ...",15279981,Moradia,290 000 ,1 018 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,285 m²,336 m²,2020,A,,,True,,,,True,True,,Em construção,True,,,True,não,,,,,True,,,True,,,True,True,True,True,,,,,True,,,,,,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eficiência Energética em T3 Novo e Moderno,15207230,Apartamento,202 500 ,1 350 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,150 m²,,2021,A+,,True,True,,True,,,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia T3 com 3 Suites em Tebosa, Braga.",15240012,Moradia,295 000 ,1 967 ,Braga (distrito),Braga,Tebosa,,,,T3,2,150 m²,300 m²,1999,A+,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,True,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia de Gaveto T3 em Este, S. Pedro",15239999,Moradia,327 800 ,1 842 ,Braga (distrito),Braga,Este (São Pedro e São Mamede),,,,T3,1,178 m²,279 m²,2019,B,,True,True,,,,,True,,Novo,,,,,,True,,,,,,,,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moradia Gaveto NOVA T3, na Quinta da Capela, Centro da Cidade de Braga!",15239986,Moradia,320 000 ,1 768 ,Braga (distrito),Braga,Braga (São José de São Lázaro e São João do Souto),,,,T3,2,181 m²,240 m²,,B,,True,True,,,,,True,,Novo,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Apartamento T0 para investimento em Gualtar U. Minho, até 6% rentabili",15228362,Apartamento,72 570 ,4 838 ,Braga (distrito),Braga,Gualtar,,,,T0,1,15 m²,,2020,A,,True,,True,,,,,,,,,,,não,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excelente T3 Novo com Responsabilidade Ambiental,15207228,Apartamento,207 500 ,1 383 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,150 m²,,2021,A+,,True,True,,True,,,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moderno T3 em Construção Perto do Centro de Braga,15207229,Apartamento,210 000 ,1 400 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,150 m²,,2021,A+,,True,True,,True,,,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 Novo e Moderno com Elevada Eficiência Energética,15203867,Apartamento,190 000 ,1 267 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,150 m²,,2021,A+,,True,True,,True,,,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3 Moderno com Acabamentos Personalizáveis,15203868,Apartamento,200 000 ,1 333 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,150 m²,,2021,A+,,True,True,,True,,,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento Novo com Responsabilidade Ambiental,15203869,Apartamento,192 500 ,1 283 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,150 m²,,2021,A+,,True,True,,True,,,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartamento T3 - Tenões - Braga,14999747,Apartamento,210 000 ,1 500 ,Braga (distrito),Braga,Gualtar,,,,T3,,140 m²,,2019,A+,,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15127765,Apartamento,185 000 ,1 402 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,132 m²,"188,30 m²",2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15121980,Apartamento,197 500 ,1 496 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,132 m²,176 m²,2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oferta da escritura. Apartamento T3 c/ garagem box, em fa...",15121241,Apartamento,180 000 ,1 364 ,Braga (distrito),Braga,"Real, Dume e Semelhe",,,,T3,3,132 m²,178 m²,2020,A+,,,True,,,,True,True,,Em construção,,,,True,não,True,True,,,,,,,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
